addee, addor, resnum, remres, remnum, remrem
15, 23, 38, 39, false, false
15, 24, 39, 40, false, false
15, 25, 40, 41, false, false
15, 26, 41, 42, false, false
15, 27, 42, 43, false, false
15, 28, 43, 44, false, false
15, 29, 44, 45, false, false
15, 30, 45, 46, false, false
15, 31, 46, 47, false, false
15, 32, 47, 48, false, false
15, 33, 48, 49, false, false
15, 34, 49, 50, false, false
15, 35, 50, 51, false, false
15, 36, 51, 52, false, false
15, 37, 52, 53, false, false
15, 38, 53, 54, false, false
15, 39, 54, 55, false, false
15, 40, 55, 56, false, false
15, 41, 56, 57, false, false
15, 42, 57, 58, false, false
15, 43, 58, 59, false, false
15, 44, 59, 00, false, true
15, 45, 00, 01, true, true
15, 46, 01, 02, true, true
15, 47, 02, 03, true, true
15, 48, 03, 04, true, true
15, 49, 04, 05, true, true
15, 50, 05, 06, true, true
15, 51, 06, 07, true, true
15, 52, 07, 08, true, true
15, 53, 08, 09, true, true
15, 54, 09, 10, true, true
15, 55, 10, 11, true, true
15, 56, 11, 12, true, true
15, 57, 12, 13, true, true
15, 58, 13, 14, true, true
15, 59, 14, 15, true, true
16, 00, 16, 17, false, false
16, 01, 17, 18, false, false
16, 02, 18, 19, false, false
16, 03, 19, 20, false, false
16, 04, 20, 21, false, false
16, 05, 21, 22, false, false
16, 06, 22, 23, false, false
16, 07, 23, 24, false, false
16, 08, 24, 25, false, false
16, 09, 25, 26, false, false
16, 10, 26, 27, false, false
16, 11, 27, 28, false, false
16, 12, 28, 29, false, false
16, 13, 29, 30, false, false
16, 14, 30, 31, false, false
16, 15, 31, 32, false, false
16, 16, 32, 33, false, false
16, 17, 33, 34, false, false
16, 18, 34, 35, false, false
16, 19, 35, 36, false, false
16, 20, 36, 37, false, false
16, 21, 37, 38, false, false
16, 22, 38, 39, false, false
16, 23, 39, 40, false, false
16, 24, 40, 41, false, false
16, 25, 41, 42, false, false
16, 26, 42, 43, false, false
16, 27, 43, 44, false, false
16, 28, 44, 45, false, false
16, 29, 45, 46, false, false
16, 30, 46, 47, false, false
16, 31, 47, 48, false, false
16, 32, 48, 49, false, false
16, 33, 49, 50, false, false
16, 34, 50, 51, false, false
16, 35, 51, 52, false, false
16, 36, 52, 53, false, false
16, 37, 53, 54, false, false
16, 38, 54, 55, false, false
16, 39, 55, 56, false, false
16, 40, 56, 57, false, false
16, 41, 57, 58, false, false
16, 42, 58, 59, false, false
16, 43, 59, 00, false, true
16, 44, 00, 01, true, true
16, 45, 01, 02, true, true
16, 46, 02, 03, true, true
16, 47, 03, 04, true, true
16, 48, 04, 05, true, true
16, 49, 05, 06, true, true
16, 50, 06, 07, true, true
16, 51, 07, 08, true, true
16, 52, 08, 09, true, true
16, 53, 09, 10, true, true
16, 54, 10, 11, true, true
16, 55, 11, 12, true, true
16, 56, 12, 13, true, true
16, 57, 13, 14, true, true
16, 58, 14, 15, true, true
16, 59, 15, 16, true, true
17, 00, 17, 18, false, false
17, 01, 18, 19, false, false
17, 02, 19, 20, false, false
17, 03, 20, 21, false, false
17, 04, 21, 22, false, false
17, 05, 22, 23, false, false
17, 06, 23, 24, false, false
17, 07, 24, 25, false, false
17, 08, 25, 26, false, false
17, 09, 26, 27, false, false
17, 10, 27, 28, false, false
17, 11, 28, 29, false, false
17, 12, 29, 30, false, false
17, 13, 30, 31, false, false
17, 14, 31, 32, false, false
17, 15, 32, 33, false, false
17, 16, 33, 34, false, false
17, 17, 34, 35, false, false
17, 18, 35, 36, false, false
17, 19, 36, 37, false, false
17, 20, 37, 38, false, false
17, 21, 38, 39, false, false
17, 22, 39, 40, false, false
17, 23, 40, 41, false, false
17, 24, 41, 42, false, false
17, 25, 42, 43, false, false
17, 26, 43, 44, false, false
17, 27, 44, 45, false, false
17, 28, 45, 46, false, false
17, 29, 46, 47, false, false
17, 30, 47, 48, false, false
17, 31, 48, 49, false, false
17, 32, 49, 50, false, false
17, 33, 50, 51, false, false
17, 34, 51, 52, false, false
17, 35, 52, 53, false, false
17, 36, 53, 54, false, false
17, 37, 54, 55, false, false
17, 38, 55, 56, false, false
17, 39, 56, 57, false, false
17, 40, 57, 58, false, false
17, 41, 58, 59, false, false
17, 42, 59, 00, false, true
17, 43, 00, 01, true, true
17, 44, 01, 02, true, true
17, 45, 02, 03, true, true
17, 46, 03, 04, true, true
17, 47, 04, 05, true, true
17, 48, 05, 06, true, true
17, 49, 06, 07, true, true
17, 50, 07, 08, true, true
17, 51, 08, 09, true, true
17, 52, 09, 10, true, true
17, 53, 10, 11, true, true
17, 54, 11, 12, true, true
17, 55, 12, 13, true, true
17, 56, 13, 14, true, true
17, 57, 14, 15, true, true
17, 58, 15, 16, true, true
17, 59, 16, 17, true, true
18, 00, 18, 19, false, false
18, 01, 19, 20, false, false
18, 02, 20, 21, false, false
18, 03, 21, 22, false, false
18, 04, 22, 23, false, false
18, 05, 23, 24, false, false
18, 06, 24, 25, false, false
18, 07, 25, 26, false, false
18, 08, 26, 27, false, false
18, 09, 27, 28, false, false
18, 10, 28, 29, false, false
18, 11, 29, 30, false, false
18, 12, 30, 31, false, false
18, 13, 31, 32, false, false
18, 14, 32, 33, false, false
18, 15, 33, 34, false, false
18, 16, 34, 35, false, false
18, 17, 35, 36, false, false
18, 18, 36, 37, false, false
18, 19, 37, 38, false, false
18, 20, 38, 39, false, false
18, 21, 39, 40, false, false
18, 22, 40, 41, false, false
18, 23, 41, 42, false, false
18, 24, 42, 43, false, false
18, 25, 43, 44, false, false
18, 26, 44, 45, false, false
18, 27, 45, 46, false, false
18, 28, 46, 47, false, false
18, 29, 47, 48, false, false
18, 30, 48, 49, false, false
18, 31, 49, 50, false, false
18, 32, 50, 51, false, false
18, 33, 51, 52, false, false
18, 34, 52, 53, false, false
18, 35, 53, 54, false, false
18, 36, 54, 55, false, false
18, 37, 55, 56, false, false
18, 38, 56, 57, false, false
18, 39, 57, 58, false, false
18, 40, 58, 59, false, false
18, 41, 59, 00, false, true
18, 42, 00, 01, true, true
18, 43, 01, 02, true, true
18, 44, 02, 03, true, true
18, 45, 03, 04, true, true
18, 46, 04, 05, true, true
18, 47, 05, 06, true, true
18, 48, 06, 07, true, true
18, 49, 07, 08, true, true
18, 50, 08, 09, true, true
18, 51, 09, 10, true, true
18, 52, 10, 11, true, true
18, 53, 11, 12, true, true
18, 54, 12, 13, true, true
18, 55, 13, 14, true, true
18, 56, 14, 15, true, true
18, 57, 15, 16, true, true
18, 58, 16, 17, true, true
18, 59, 17, 18, true, true
19, 00, 19, 20, false, false
19, 01, 20, 21, false, false
19, 02, 21, 22, false, false
19, 03, 22, 23, false, false
19, 04, 23, 24, false, false
19, 05, 24, 25, false, false
19, 06, 25, 26, false, false
19, 07, 26, 27, false, false
19, 08, 27, 28, false, false
19, 09, 28, 29, false, false
19, 10, 29, 30, false, false
19, 11, 30, 31, false, false
19, 12, 31, 32, false, false
19, 13, 32, 33, false, false
19, 14, 33, 34, false, false
19, 15, 34, 35, false, false
19, 16, 35, 36, false, false
19, 17, 36, 37, false, false
19, 18, 37, 38, false, false
19, 19, 38, 39, false, false
19, 20, 39, 40, false, false
19, 21, 40, 41, false, false
19, 22, 41, 42, false, false
19, 23, 42, 43, false, false
19, 24, 43, 44, false, false
19, 25, 44, 45, false, false
19, 26, 45, 46, false, false
19, 27, 46, 47, false, false
19, 28, 47, 48, false, false
19, 29, 48, 49, false, false
19, 30, 49, 50, false, false
19, 31, 50, 51, false, false
19, 32, 51, 52, false, false
19, 33, 52, 53, false, false
19, 34, 53, 54, false, false
19, 35, 54, 55, false, false
19, 36, 55, 56, false, false
19, 37, 56, 57, false, false
19, 38, 57, 58, false, false
19, 39, 58, 59, false, false
19, 40, 59, 00, false, true
19, 41, 00, 01, true, true
19, 42, 01, 02, true, true
19, 43, 02, 03, true, true
19, 44, 03, 04, true, true
19, 45, 04, 05, true, true
19, 46, 05, 06, true, true
19, 47, 06, 07, true, true
19, 48, 07, 08, true, true
19, 49, 08, 09, true, true
19, 50, 09, 10, true, true
19, 51, 10, 11, true, true
19, 52, 11, 12, true, true
19, 53, 12, 13, true, true
19, 54, 13, 14, true, true
19, 55, 14, 15, true, true
19, 56, 15, 16, true, true
19, 57, 16, 17, true, true
19, 58, 17, 18, true, true
19, 59, 18, 19, true, true
20, 00, 20, 21, false, false
20, 01, 21, 22, false, false
20, 02, 22, 23, false, false
20, 03, 23, 24, false, false
20, 04, 24, 25, false, false
20, 05, 25, 26, false, false
20, 06, 26, 27, false, false
20, 07, 27, 28, false, false
20, 08, 28, 29, false, false
20, 09, 29, 30, false, false
20, 10, 30, 31, false, false
20, 11, 31, 32, false, false
20, 12, 32, 33, false, false
20, 13, 33, 34, false, false
20, 14, 34, 35, false, false
20, 15, 35, 36, false, false
20, 16, 36, 37, false, false
20, 17, 37, 38, false, false
20, 18, 38, 39, false, false
20, 19, 39, 40, false, false
20, 20, 40, 41, false, false
20, 21, 41, 42, false, false
20, 22, 42, 43, false, false
20, 23, 43, 44, false, false
20, 24, 44, 45, false, false
20, 25, 45, 46, false, false
20, 26, 46, 47, false, false
20, 27, 47, 48, false, false
20, 28, 48, 49, false, false
20, 29, 49, 50, false, false
20, 30, 50, 51, false, false
20, 31, 51, 52, false, false
20, 32, 52, 53, false, false
20, 33, 53, 54, false, false
20, 34, 54, 55, false, false
20, 35, 55, 56, false, false
20, 36, 56, 57, false, false
20, 37, 57, 58, false, false
20, 38, 58, 59, false, false
20, 39, 59, 00, false, true
20, 40, 00, 01, true, true
20, 41, 01, 02, true, true
20, 42, 02, 03, true, true
20, 43, 03, 04, true, true
20, 44, 04, 05, true, true
20, 45, 05, 06, true, true
20, 46, 06, 07, true, true
20, 47, 07, 08, true, true
20, 48, 08, 09, true, true
20, 49, 09, 10, true, true
20, 50, 10, 11, true, true
20, 51, 11, 12, true, true
20, 52, 12, 13, true, true
20, 53, 13, 14, true, true
20, 54, 14, 15, true, true
20, 55, 15, 16, true, true
20, 56, 16, 17, true, true
20, 57, 17, 18, true, true
20, 58, 18, 19, true, true
20, 59, 19, 20, true, true
21, 00, 21, 22, false, false
21, 01, 22, 23, false, false
21, 02, 23, 24, false, false
21, 03, 24, 25, false, false
21, 04, 25, 26, false, false
21, 05, 26, 27, false, false
21, 06, 27, 28, false, false
21, 07, 28, 29, false, false
21, 08, 29, 30, false, false
21, 09, 30, 31, false, false
21, 10, 31, 32, false, false
21, 11, 32, 33, false, false
21, 12, 33, 34, false, false
21, 13, 34, 35, false, false
21, 14, 35, 36, false, false
21, 15, 36, 37, false, false
21, 16, 37, 38, false, false
21, 17, 38, 39, false, false
21, 18, 39, 40, false, false
21, 19, 40, 41, false, false
21, 20, 41, 42, false, false
21, 21, 42, 43, false, false
21, 22, 43, 44, false, false
21, 23, 44, 45, false, false
21, 24, 45, 46, false, false
21, 25, 46, 47, false, false
21, 26, 47, 48, false, false
21, 27, 48, 49, false, false
21, 28, 49, 50, false, false
21, 29, 50, 51, false, false
21, 30, 51, 52, false, false
21, 31, 52, 53, false, false
21, 32, 53, 54, false, false
21, 33, 54, 55, false, false
21, 34, 55, 56, false, false
21, 35, 56, 57, false, false
21, 36, 57, 58, false, false
21, 37, 58, 59, false, false
21, 38, 59, 00, false, true
21, 39, 00, 01, true, true
21, 40, 01, 02, true, true
21, 41, 02, 03, true, true
21, 42, 03, 04, true, true
21, 43, 04, 05, true, true
21, 44, 05, 06, true, true
21, 45, 06, 07, true, true
21, 46, 07, 08, true, true
21, 47, 08, 09, true, true
21, 48, 09, 10, true, true
21, 49, 10, 11, true, true
21, 50, 11, 12, true, true
21, 51, 12, 13, true, true
21, 52, 13, 14, true, true
21, 53, 14, 15, true, true
21, 54, 15, 16, true, true
21, 55, 16, 17, true, true
21, 56, 17, 18, true, true
21, 57, 18, 19, true, true
21, 58, 19, 20, true, true
21, 59, 20, 21, true, true
22, 00, 22, 23, false, false
22, 01, 23, 24, false, false
22, 02, 24, 25, false, false
22, 03, 25, 26, false, false
22, 04, 26, 27, false, false
22, 05, 27, 28, false, false
22, 06, 28, 29, false, false
22, 07, 29, 30, false, false
22, 08, 30, 31, false, false
22, 09, 31, 32, false, false
22, 10, 32, 33, false, false
22, 11, 33, 34, false, false
22, 12, 34, 35, false, false
22, 13, 35, 36, false, false
22, 14, 36, 37, false, false
22, 15, 37, 38, false, false
22, 16, 38, 39, false, false
22, 17, 39, 40, false, false
22, 18, 40, 41, false, false
22, 19, 41, 42, false, false
22, 20, 42, 43, false, false
22, 21, 43, 44, false, false
22, 22, 44, 45, false, false
22, 23, 45, 46, false, false
22, 24, 46, 47, false, false
22, 25, 47, 48, false, false
22, 26, 48, 49, false, false
22, 27, 49, 50, false, false
22, 28, 50, 51, false, false
22, 29, 51, 52, false, false
22, 30, 52, 53, false, false
22, 31, 53, 54, false, false
22, 32, 54, 55, false, false
22, 33, 55, 56, false, false
22, 34, 56, 57, false, false
22, 35, 57, 58, false, false
22, 36, 58, 59, false, false
22, 37, 59, 00, false, true
22, 38, 00, 01, true, true
22, 39, 01, 02, true, true
22, 40, 02, 03, true, true
22, 41, 03, 04, true, true
22, 42, 04, 05, true, true
22, 43, 05, 06, true, true
22, 44, 06, 07, true, true
22, 45, 07, 08, true, true
22, 46, 08, 09, true, true
22, 47, 09, 10, true, true
22, 48, 10, 11, true, true
22, 49, 11, 12, true, true
22, 50, 12, 13, true, true
22, 51, 13, 14, true, true
22, 52, 14, 15, true, true
22, 53, 15, 16, true, true
22, 54, 16, 17, true, true
22, 55, 17, 18, true, true
22, 56, 18, 19, true, true
22, 57, 19, 20, true, true
22, 58, 20, 21, true, true
22, 59, 21, 22, true, true
23, 00, 23, 24, false, false
23, 01, 24, 25, false, false
23, 02, 25, 26, false, false
23, 03, 26, 27, false, false
23, 04, 27, 28, false, false
23, 05, 28, 29, false, false
23, 06, 29, 30, false, false
23, 07, 30, 31, false, false
23, 08, 31, 32, false, false
23, 09, 32, 33, false, false
23, 10, 33, 34, false, false
23, 11, 34, 35, false, false
23, 12, 35, 36, false, false
23, 13, 36, 37, false, false
23, 14, 37, 38, false, false
23, 15, 38, 39, false, false
23, 16, 39, 40, false, false
23, 17, 40, 41, false, false
23, 18, 41, 42, false, false
23, 19, 42, 43, false, false
23, 20, 43, 44, false, false
23, 21, 44, 45, false, false
23, 22, 45, 46, false, false
23, 23, 46, 47, false, false
23, 24, 47, 48, false, false
23, 25, 48, 49, false, false
23, 26, 49, 50, false, false
23, 27, 50, 51, false, false
23, 28, 51, 52, false, false
23, 29, 52, 53, false, false
23, 30, 53, 54, false, false
23, 31, 54, 55, false, false
23, 32, 55, 56, false, false
23, 33, 56, 57, false, false
23, 34, 57, 58, false, false
23, 35, 58, 59, false, false
23, 36, 59, 00, false, true
23, 37, 00, 01, true, true
23, 38, 01, 02, true, true
23, 39, 02, 03, true, true
23, 40, 03, 04, true, true
23, 41, 04, 05, true, true
23, 42, 05, 06, true, true
23, 43, 06, 07, true, true
23, 44, 07, 08, true, true
23, 45, 08, 09, true, true
23, 46, 09, 10, true, true
23, 47, 10, 11, true, true
23, 48, 11, 12, true, true
23, 49, 12, 13, true, true
23, 50, 13, 14, true, true
23, 51, 14, 15, true, true
23, 52, 15, 16, true, true
23, 53, 16, 17, true, true
23, 54, 17, 18, true, true
23, 55, 18, 19, true, true
23, 56, 19, 20, true, true
23, 57, 20, 21, true, true
23, 58, 21, 22, true, true
23, 59, 22, 23, true, true
24, 00, 24, 25, false, false
24, 01, 25, 26, false, false
24, 02, 26, 27, false, false
24, 03, 27, 28, false, false
24, 04, 28, 29, false, false
24, 05, 29, 30, false, false
24, 06, 30, 31, false, false
24, 07, 31, 32, false, false
24, 08, 32, 33, false, false
24, 09, 33, 34, false, false
24, 10, 34, 35, false, false
24, 11, 35, 36, false, false
24, 12, 36, 37, false, false
24, 13, 37, 38, false, false
24, 14, 38, 39, false, false
24, 15, 39, 40, false, false
24, 16, 40, 41, false, false
24, 17, 41, 42, false, false
24, 18, 42, 43, false, false
24, 19, 43, 44, false, false
24, 20, 44, 45, false, false
24, 21, 45, 46, false, false
24, 22, 46, 47, false, false
24, 23, 47, 48, false, false
24, 24, 48, 49, false, false
24, 25, 49, 50, false, false
24, 26, 50, 51, false, false
24, 27, 51, 52, false, false
24, 28, 52, 53, false, false
24, 29, 53, 54, false, false
24, 30, 54, 55, false, false
24, 31, 55, 56, false, false
24, 32, 56, 57, false, false
24, 33, 57, 58, false, false
24, 34, 58, 59, false, false
24, 35, 59, 00, false, true
24, 36, 00, 01, true, true
24, 37, 01, 02, true, true
24, 38, 02, 03, true, true
24, 39, 03, 04, true, true
24, 40, 04, 05, true, true
24, 41, 05, 06, true, true
24, 42, 06, 07, true, true
24, 43, 07, 08, true, true
24, 44, 08, 09, true, true
24, 45, 09, 10, true, true
24, 46, 10, 11, true, true
24, 47, 11, 12, true, true
24, 48, 12, 13, true, true
24, 49, 13, 14, true, true
24, 50, 14, 15, true, true
24, 51, 15, 16, true, true
24, 52, 16, 17, true, true
24, 53, 17, 18, true, true
24, 54, 18, 19, true, true
24, 55, 19, 20, true, true
24, 56, 20, 21, true, true
24, 57, 21, 22, true, true
24, 58, 22, 23, true, true
24, 59, 23, 24, true, true
25, 00, 25, 26, false, false
25, 01, 26, 27, false, false
25, 02, 27, 28, false, false
25, 03, 28, 29, false, false
25, 04, 29, 30, false, false
25, 05, 30, 31, false, false
25, 06, 31, 32, false, false
25, 07, 32, 33, false, false
25, 08, 33, 34, false, false
25, 09, 34, 35, false, false
25, 10, 35, 36, false, false
25, 11, 36, 37, false, false
25, 12, 37, 38, false, false
25, 13, 38, 39, false, false
25, 14, 39, 40, false, false
25, 15, 40, 41, false, false
25, 16, 41, 42, false, false
25, 17, 42, 43, false, false
25, 18, 43, 44, false, false
25, 19, 44, 45, false, false
25, 20, 45, 46, false, false
25, 21, 46, 47, false, false
25, 22, 47, 48, false, false
25, 23, 48, 49, false, false
25, 24, 49, 50, false, false
25, 25, 50, 51, false, false
25, 26, 51, 52, false, false
25, 27, 52, 53, false, false
25, 28, 53, 54, false, false
25, 29, 54, 55, false, false
25, 30, 55, 56, false, false
25, 31, 56, 57, false, false
25, 32, 57, 58, false, false
25, 33, 58, 59, false, false
25, 34, 59, 00, false, true
25, 35, 00, 01, true, true
25, 36, 01, 02, true, true
25, 37, 02, 03, true, true
25, 38, 03, 04, true, true
25, 39, 04, 05, true, true
25, 40, 05, 06, true, true
25, 41, 06, 07, true, true
25, 42, 07, 08, true, true
25, 43, 08, 09, true, true
25, 44, 09, 10, true, true
25, 45, 10, 11, true, true
25, 46, 11, 12, true, true
25, 47, 12, 13, true, true
25, 48, 13, 14, true, true
25, 49, 14, 15, true, true
25, 50, 15, 16, true, true
25, 51, 16, 17, true, true
25, 52, 17, 18, true, true
25, 53, 18, 19, true, true
25, 54, 19, 20, true, true
25, 55, 20, 21, true, true
25, 56, 21, 22, true, true
25, 57, 22, 23, true, true
25, 58, 23, 24, true, true
25, 59, 24, 25, true, true
26, 00, 26, 27, false, false
26, 01, 27, 28, false, false
26, 02, 28, 29, false, false
26, 03, 29, 30, false, false
26, 04, 30, 31, false, false
26, 05, 31, 32, false, false
26, 06, 32, 33, false, false
26, 07, 33, 34, false, false
26, 08, 34, 35, false, false
26, 09, 35, 36, false, false
26, 10, 36, 37, false, false
26, 11, 37, 38, false, false
26, 12, 38, 39, false, false
26, 13, 39, 40, false, false
26, 14, 40, 41, false, false
26, 15, 41, 42, false, false
26, 16, 42, 43, false, false
26, 17, 43, 44, false, false
26, 18, 44, 45, false, false
26, 19, 45, 46, false, false
26, 20, 46, 47, false, false
26, 21, 47, 48, false, false
26, 22, 48, 49, false, false
26, 23, 49, 50, false, false
26, 24, 50, 51, false, false
26, 25, 51, 52, false, false
26, 26, 52, 53, false, false
26, 27, 53, 54, false, false
26, 28, 54, 55, false, false
26, 29, 55, 56, false, false
26, 30, 56, 57, false, false
26, 31, 57, 58, false, false
26, 32, 58, 59, false, false
26, 33, 59, 00, false, true
26, 34, 00, 01, true, true
26, 35, 01, 02, true, true
26, 36, 02, 03, true, true
26, 37, 03, 04, true, true
26, 38, 04, 05, true, true
26, 39, 05, 06, true, true
26, 40, 06, 07, true, true
26, 41, 07, 08, true, true
26, 42, 08, 09, true, true
26, 43, 09, 10, true, true
26, 44, 10, 11, true, true
26, 45, 11, 12, true, true
26, 46, 12, 13, true, true
26, 47, 13, 14, true, true
26, 48, 14, 15, true, true
26, 49, 15, 16, true, true
26, 50, 16, 17, true, true
26, 51, 17, 18, true, true
26, 52, 18, 19, true, true
26, 53, 19, 20, true, true
26, 54, 20, 21, true, true
26, 55, 21, 22, true, true
26, 56, 22, 23, true, true
26, 57, 23, 24, true, true
26, 58, 24, 25, true, true
26, 59, 25, 26, true, true
27, 00, 27, 28, false, false
27, 01, 28, 29, false, false
27, 02, 29, 30, false, false
27, 03, 30, 31, false, false
27, 04, 31, 32, false, false
27, 05, 32, 33, false, false
27, 06, 33, 34, false, false
27, 07, 34, 35, false, false
27, 08, 35, 36, false, false
27, 09, 36, 37, false, false
27, 10, 37, 38, false, false
27, 11, 38, 39, false, false
27, 12, 39, 40, false, false
27, 13, 40, 41, false, false
27, 14, 41, 42, false, false
27, 15, 42, 43, false, false
27, 16, 43, 44, false, false
27, 17, 44, 45, false, false
27, 18, 45, 46, false, false
27, 19, 46, 47, false, false
27, 20, 47, 48, false, false
27, 21, 48, 49, false, false
27, 22, 49, 50, false, false
27, 23, 50, 51, false, false
27, 24, 51, 52, false, false
27, 25, 52, 53, false, false
27, 26, 53, 54, false, false
27, 27, 54, 55, false, false
27, 28, 55, 56, false, false
27, 29, 56, 57, false, false
27, 30, 57, 58, false, false
27, 31, 58, 59, false, false
27, 32, 59, 00, false, true
27, 33, 00, 01, true, true
27, 34, 01, 02, true, true
27, 35, 02, 03, true, true
27, 36, 03, 04, true, true
27, 37, 04, 05, true, true
27, 38, 05, 06, true, true
27, 39, 06, 07, true, true
27, 40, 07, 08, true, true
27, 41, 08, 09, true, true
27, 42, 09, 10, true, true
27, 43, 10, 11, true, true
27, 44, 11, 12, true, true
27, 45, 12, 13, true, true
27, 46, 13, 14, true, true
27, 47, 14, 15, true, true
27, 48, 15, 16, true, true
27, 49, 16, 17, true, true
27, 50, 17, 18, true, true
27, 51, 18, 19, true, true
27, 52, 19, 20, true, true
27, 53, 20, 21, true, true
27, 54, 21, 22, true, true
27, 55, 22, 23, true, true
27, 56, 23, 24, true, true
27, 57, 24, 25, true, true
27, 58, 25, 26, true, true
27, 59, 26, 27, true, true
28, 00, 28, 29, false, false
28, 01, 29, 30, false, false
28, 02, 30, 31, false, false
28, 03, 31, 32, false, false
28, 04, 32, 33, false, false
28, 05, 33, 34, false, false
28, 06, 34, 35, false, false
28, 07, 35, 36, false, false
28, 08, 36, 37, false, false
28, 09, 37, 38, false, false
28, 10, 38, 39, false, false
28, 11, 39, 40, false, false
28, 12, 40, 41, false, false
28, 13, 41, 42, false, false
28, 14, 42, 43, false, false
28, 15, 43, 44, false, false
28, 16, 44, 45, false, false
28, 17, 45, 46, false, false
28, 18, 46, 47, false, false
28, 19, 47, 48, false, false
28, 20, 48, 49, false, false
28, 21, 49, 50, false, false
28, 22, 50, 51, false, false
28, 23, 51, 52, false, false
28, 24, 52, 53, false, false
28, 25, 53, 54, false, false
28, 26, 54, 55, false, false
28, 27, 55, 56, false, false
28, 28, 56, 57, false, false
28, 29, 57, 58, false, false
28, 30, 58, 59, false, false
28, 31, 59, 00, false, true
28, 32, 00, 01, true, true
28, 33, 01, 02, true, true
28, 34, 02, 03, true, true
28, 35, 03, 04, true, true
28, 36, 04, 05, true, true
28, 37, 05, 06, true, true
28, 38, 06, 07, true, true
28, 39, 07, 08, true, true
28, 40, 08, 09, true, true
28, 41, 09, 10, true, true
28, 42, 10, 11, true, true
28, 43, 11, 12, true, true
28, 44, 12, 13, true, true
28, 45, 13, 14, true, true
28, 46, 14, 15, true, true
28, 47, 15, 16, true, true
28, 48, 16, 17, true, true
28, 49, 17, 18, true, true
28, 50, 18, 19, true, true
28, 51, 19, 20, true, true
28, 52, 20, 21, true, true
28, 53, 21, 22, true, true
28, 54, 22, 23, true, true
28, 55, 23, 24, true, true
28, 56, 24, 25, true, true
28, 57, 25, 26, true, true
28, 58, 26, 27, true, true
28, 59, 27, 28, true, true
29, 00, 29, 30, false, false
29, 01, 30, 31, false, false
29, 02, 31, 32, false, false
29, 03, 32, 33, false, false
29, 04, 33, 34, false, false
29, 05, 34, 35, false, false
29, 06, 35, 36, false, false
29, 07, 36, 37, false, false
29, 08, 37, 38, false, false
29, 09, 38, 39, false, false
29, 10, 39, 40, false, false
29, 11, 40, 41, false, false
29, 12, 41, 42, false, false
29, 13, 42, 43, false, false
29, 14, 43, 44, false, false
29, 15, 44, 45, false, false
29, 16, 45, 46, false, false
29, 17, 46, 47, false, false
29, 18, 47, 48, false, false
29, 19, 48, 49, false, false
29, 20, 49, 50, false, false
29, 21, 50, 51, false, false
29, 22, 51, 52, false, false
29, 23, 52, 53, false, false
29, 24, 53, 54, false, false
29, 25, 54, 55, false, false
29, 26, 55, 56, false, false
29, 27, 56, 57, false, false
29, 28, 57, 58, false, false
29, 29, 58, 59, false, false
29, 30, 59, 00, false, true
29, 31, 00, 01, true, true
29, 32, 01, 02, true, true
29, 33, 02, 03, true, true
29, 34, 03, 04, true, true
29, 35, 04, 05, true, true
29, 36, 05, 06, true, true
29, 37, 06, 07, true, true
29, 38, 07, 08, true, true
29, 39, 08, 09, true, true
29, 40, 09, 10, true, true
29, 41, 10, 11, true, true
29, 42, 11, 12, true, true
29, 43, 12, 13, true, true
29, 44, 13, 14, true, true
29, 45, 14, 15, true, true
29, 46, 15, 16, true, true
29, 47, 16, 17, true, true
29, 48, 17, 18, true, true
29, 49, 18, 19, true, true
29, 50, 19, 20, true, true
29, 51, 20, 21, true, true
29, 52, 21, 22, true, true
29, 53, 22, 23, true, true
29, 54, 23, 24, true, true
29, 55, 24, 25, true, true
29, 56, 25, 26, true, true
29, 57, 26, 27, true, true
29, 58, 27, 28, true, true
29, 59, 28, 29, true, true
30, 00, 30, 31, false, false
30, 01, 31, 32, false, false
30, 02, 32, 33, false, false
30, 03, 33, 34, false, false
30, 04, 34, 35, false, false
30, 05, 35, 36, false, false
30, 06, 36, 37, false, false
30, 07, 37, 38, false, false
30, 08, 38, 39, false, false
30, 09, 39, 40, false, false
30, 10, 40, 41, false, false
30, 11, 41, 42, false, false
30, 12, 42, 43, false, false
30, 13, 43, 44, false, false
30, 14, 44, 45, false, false
30, 15, 45, 46, false, false
30, 16, 46, 47, false, false
30, 17, 47, 48, false, false
30, 18, 48, 49, false, false
30, 19, 49, 50, false, false
30, 20, 50, 51, false, false
30, 21, 51, 52, false, false
30, 22, 52, 53, false, false
30, 23, 53, 54, false, false
30, 24, 54, 55, false, false
30, 25, 55, 56, false, false
30, 26, 56, 57, false, false
30, 27, 57, 58, false, false
30, 28, 58, 59, false, false
30, 29, 59, 00, false, true
30, 30, 00, 01, true, true
30, 31, 01, 02, true, true
30, 32, 02, 03, true, true
30, 33, 03, 04, true, true
30, 34, 04, 05, true, true
30, 35, 05, 06, true, true
30, 36, 06, 07, true, true
30, 37, 07, 08, true, true
30, 38, 08, 09, true, true
30, 39, 09, 10, true, true
30, 40, 10, 11, true, true
30, 41, 11, 12, true, true
30, 42, 12, 13, true, true
30, 43, 13, 14, true, true
30, 44, 14, 15, true, true
30, 45, 15, 16, true, true
30, 46, 16, 17, true, true
30, 47, 17, 18, true, true
30, 48, 18, 19, true, true
30, 49, 19, 20, true, true
30, 50, 20, 21, true, true
30, 51, 21, 22, true, true
30, 52, 22, 23, true, true
30, 53, 23, 24, true, true
